PROCESO,x4,pc1,pc2,pc3,pc4,v1x,v2x,v3x,x1,x2,x3
1,0.0914,-0.8621,0.7686,-2.0364,0.4533,1.0000,64.0000,1.0000,176.5840,301.3995,756.2941
1,0.0686,-0.3441,0.8579,-0.1720,1.2327,17.6276,46.3220,17.6276,6.4669,806.5938,150.4804
1,0.0924,1.0649,0.3928,-0.3954,0.0088,14.0000,6.0000,14.0000,180.3871,1497.1549,99.5021
1,0.0660,0.3900,-1.9315,1.3244,0.9496,14.0000,6.0000,14.0000,10.7648,1557.3821,24.6520
1,0.0710,-0.3046,-2.0397,1.2972,0.2987,14.0000,6.0000,14.0000,196.1959,1127.9542,12.0562
1,0.2408,-0.8406,-1.4579,0.4252,2.2205,16.0000,8.0000,16.0000,39.9835,138.2943,195.6918
1,0.1036,-0.6642,0.6309,-1.8786,1.7525,13.0000,70.0000,13.0000,150.5241,594.2013,176.2861
1,0.1349,-2.1415,-1.6113,-0.1008,2.1390,13.0000,70.0000,13.0000,438.0472,360.3674,167.2980
1,0.3972,-1.3511,-1.6975,0.7864,2.1732,13.0000,69.0000,13.0000,156.4888,85.3970,183.3133
1,0.4513,-0.6479,-1.8244,0.0347,2.2304,16.6298,69.0000,16.6298,10.5317,92.6397,89.2046
1,0.4370,1.9998,-1.9209,0.8836,2.4932,13.0000,69.0000,13.0000,143.8900,266.8015,163.4347
1,0.3216,-2.8566,3.9672,4.3555,1.7271,12.0000,15.0000,12.0000,77.1329,323.6773,19.4148
1,0.2750,-1.7339,-0.6893,1.1943,1.8034,12.0000,6.0000,12.0000,93.6280,88.5083,159.3950
1,0.3461,2.3076,1.4263,0.1868,2.6220,12.0000,15.0000,12.0000,62.6313,169.2250,27.5734
1,0.1958,-0.8230,-0.2688,0.6269,1.0554,12.0000,6.0000,12.0000,188.3750,1385.0224,42.8628
1,0.2280,1.3995,-0.9137,0.9390,1.8753,12.0000,6.0000,12.0000,232.0470,1381.5494,52.0321
1,0.3103,-1.3897,1.5515,0.6016,0.9808,8.0948,62.0000,8.0948,362.3709,64.3065,7.0761
1,0.3617,-1.3017,0.7943,-0.5481,0.8386,1.0000,62.0000,1.0000,270.2471,5.1080,57.7759
1,0.3945,0.5208,-1.7858,-0.0220,1.0577,9.3890,68.0000,9.3890,52.9612,1768.8646,10.0689
1,0.5187,0.1573,0.2130,-1.5801,0.0426,9.0000,68.0000,9.0000,90.2820,2200.3561,59.5117
1,0.2934,-1.3180,1.1709,0.3916,0.2912,6.0000,69.0000,6.0000,20.5968,3485.2164,284.1750
1,0.1166,0.0140,0.5749,-1.2830,0.3255,10.0000,68.0000,10.0000,23.7268,1523.0808,13.2527
1,0.1029,-0.6854,0.8137,-0.3249,0.3654,10.0000,68.0000,10.0000,149.8695,1634.9313,110.6791
1,0.2289,0.6261,0.2377,-0.8171,-0.6038,2.0000,18.0000,2.0000,133.9489,1172.1862,32.5295
1,0.4024,-0.3579,-1.7081,1.6404,0.5692,14.0000,18.0000,14.0000,47.3725,2270.4696,2.9377
1,0.1509,0.1025,0.8153,0.5093,-0.3090,11.0000,18.0000,11.0000,20.7744,716.5023,26.0809
1,0.1900,-0.3996,0.0817,-0.5173,-0.4793,11.0000,27.0000,11.0000,82.4414,101.5439,22.9310
1,0.1813,-0.4054,0.6991,-1.6647,-0.7315,21.0000,1.0000,21.0000,232.3806,488.8877,164.3705
1,0.1538,-1.5394,1.0085,0.5547,0.6982,11.9850,62.0000,11.9850,181.4040,1060.5479,293.2401
1,0.1145,0.9818,-0.1210,0.3785,1.6083,14.0000,3.0000,14.0000,197.6195,854.2496,32.4204
1,0.4261,0.6191,-2.0758,0.9632,1.1343,12.0000,52.0000,12.0000,160.2914,1502.8567,53.1511
1,0.2316,-2.1558,-1.7550,1.5085,2.8195,12.0000,65.4912,12.0000,69.5575,244.9344,172.4655
1,0.3820,-0.0669,0.6367,-1.4136,2.3677,12.5550,65.0000,12.5550,89.4545,70.5910,169.2740
1,0.3753,1.2654,-1.3900,0.3505,1.9618,13.0000,69.0000,13.0000,581.3120,85.0123,15.4775
1,0.3428,1.6691,-1.8187,-0.3238,1.2582,15.0000,11.0000,15.0000,98.4868,1546.6724,17.6410
1,0.3965,0.8306,0.4785,-1.1821,0.1705,13.8074,70.0000,13.8074,8.0622,1903.9657,0.8209
1,0.4427,-0.2742,0.5508,-1.6249,0.4382,6.0000,10.0000,6.0000,164.8183,1894.8872,235.3503
1,0.2416,1.1539,-0.5670,-1.0449,1.2092,9.0000,70.0000,9.0000,271.9568,764.7416,105.9296
1,0.0665,-0.1761,0.7753,1.3000,0.0493,14.0000,6.0000,14.0000,128.2975,1320.0325,67.4698
1,0.0513,-0.2099,0.8328,0.1813,0.0030,14.0000,6.0000,14.0000,80.2884,1219.5768,22.3864
1,0.0553,0.1029,-1.7082,0.2942,0.9712,14.0000,70.0000,14.0000,4.4762,2238.0333,131.1130
1,0.0753,-0.9367,0.3521,0.2069,-0.4195,14.0000,51.0000,14.0000,6.8099,1414.6248,231.9116
1,0.0760,-2.0555,-0.5671,0.4368,-0.9547,14.0000,51.0000,14.0000,5.7461,1436.0361,219.0720
1,0.0831,1.2296,1.1798,0.0991,-0.1322,14.0000,53.0000,14.0000,46.2559,1649.0797,663.8507
1,0.1268,-0.0858,0.4284,-0.5970,-1.4760,14.0000,8.0000,14.0000,41.1004,2537.5756,357.6740
1,0.0440,0.7030,2.7052,2.4934,-0.2848,14.2830,10.0000,14.2830,103.4192,978.4077,1414.2422
1,0.0427,1.5934,2.6066,2.0887,-0.1289,15.0000,10.0000,15.0000,98.8356,982.5337,1418.1128
1,0.0401,3.6921,1.7167,0.6101,0.5311,14.0000,10.0000,14.0000,102.3459,656.8893,1755.0915
1,0.0373,2.1048,2.8747,2.1347,0.4166,14.0000,10.0000,14.0000,96.2157,602.8148,1713.1466
1,0.0420,4.0877,2.0551,0.7062,0.5817,14.0000,10.0000,14.0000,89.3731,757.2816,1674.4583
1,0.0426,2.9397,2.6344,1.7749,0.0573,14.0000,10.0000,14.0000,78.6883,827.0395,1596.6430
1,0.0412,2.0694,2.6792,2.0646,0.1990,14.0000,10.0000,14.0000,73.8536,807.1491,1602.8503
1,0.0466,8.3029,2.8521,-0.0253,1.9909,14.0000,10.0000,14.0000,152.3464,1042.8191,1334.0265
1,0.1132,-0.5717,1.2413,0.6996,-0.2788,11.0000,52.0000,11.0000,124.2677,2279.9886,80.4547
1,0.2587,-2.0226,-1.4920,2.0862,1.8786,14.3052,52.0000,14.3052,65.3407,2427.9806,9.4726
1,0.4065,1.6055,-0.8882,-0.1340,2.0403,15.0000,11.0000,15.0000,148.2004,544.3020,27.3684
1,0.3846,1.3528,-1.4258,-0.1854,1.3914,13.0000,69.0000,13.0000,207.5399,450.1859,192.3849
1,0.2681,1.7990,2.8813,1.1256,3.4223,12.0000,65.0000,12.0000,138.3591,152.2264,0.0381
1,0.4146,2.0645,-1.4862,-0.5529,1.9362,16.0000,11.0000,16.0000,146.0360,1167.0902,6.1435
1,0.4206,1.2184,0.5338,0.7706,1.7655,15.0000,11.0000,15.0000,195.9883,1490.2454,2.5743
1,0.4710,-1.9958,-1.9299,1.3683,0.7465,11.0000,69.0000,11.0000,273.7167,1634.4203,144.8071
1,0.4806,-1.0545,-1.8554,0.7499,0.7559,11.0000,69.0000,11.0000,180.1490,1545.7215,58.0500
1,0.3591,0.8112,-1.5454,-0.6243,0.7642,15.0000,70.0000,15.0000,158.7358,1386.3799,21.2358
1,0.4769,-1.2561,-0.1345,0.5043,0.5579,15.5504,70.0000,15.5504,33.6172,1304.1011,118.7563
1,0.4342,-0.6847,-0.8804,0.1916,0.4210,15.0000,70.0000,15.0000,104.7852,1223.4630,83.2942
1,0.3662,0.8128,-1.7540,-0.2223,0.8415,15.0000,69.7928,15.0000,166.5058,1347.0917,14.0758
1,0.3353,1.2546,-1.8425,-0.2490,1.0324,15.0000,69.2539,15.0000,176.3156,1344.1666,9.3265
1,0.3714,0.1397,-0.4163,1.0241,1.2980,15.0000,11.0000,15.0000,141.3707,1694.9364,97.4971
1,0.4105,0.4146,-0.2777,-0.4080,0.6082,15.0000,11.0000,15.0000,121.3921,1712.1908,63.4770
1,0.4152,0.5765,0.3906,-0.0518,0.7232,15.0000,11.0000,15.0000,165.8883,1836.3643,113.9756
1,0.2857,0.7469,-0.5434,-0.8078,0.4349,15.0000,48.4104,15.0000,31.6712,1925.5005,5.7062
1,0.3955,-2.0960,-1.6080,1.4564,0.5317,15.0000,11.0000,15.0000,168.9873,1660.6187,116.5444
1,0.4163,0.4691,0.4678,-2.0226,0.1988,7.0000,5.0000,7.0000,133.8702,713.8967,3.6298
1,0.4088,-0.1829,-1.7571,0.4156,0.8533,15.0000,70.0000,15.0000,421.5398,1443.3030,214.2021
1,0.1825,0.5913,0.6211,-1.0880,1.2895,2.0000,62.0000,2.0000,657.0402,367.5392,39.5292
1,0.1376,-2.1778,1.2865,0.4242,0.8586,1.0000,69.0000,1.0000,115.4074,932.8392,14.8321
1,0.1160,1.4203,-1.5028,-1.2907,2.0437,1.0000,63.0000,1.0000,50.3584,840.5006,117.4240
1,0.1520,-1.6281,1.6789,1.2495,0.1257,14.0000,6.0000,14.0000,64.5658,974.1602,122.4023
1,0.4228,0.7915,0.9732,-0.1137,0.2208,10.0000,62.0000,10.0000,131.3636,2356.1899,88.1834
1,0.3552,-0.8123,0.7947,-0.5549,0.3450,10.0000,68.3334,10.0000,68.2019,2569.1901,43.2019
1,0.4583,-2.1566,2.2961,2.1221,0.4619,6.0000,69.0000,6.0000,168.0618,3300.6100,177.0486
1,0.3522,0.6513,2.6642,1.6764,1.2162,6.0000,69.0000,6.0000,97.3661,3388.0286,171.2844
1,0.4223,-0.6023,1.3786,0.3615,0.5924,6.0000,69.0000,6.0000,120.0763,3386.6848,252.4386
1,0.4333,0.3279,0.6561,-1.9297,-0.3168,11.0000,68.0000,11.0000,53.1509,3732.0624,29.8737
1,0.1005,-0.3370,0.5448,-0.7007,0.3316,10.0000,68.0000,10.0000,188.1364,1693.1312,60.6946
1,0.0826,-0.2965,1.0885,-0.0755,0.5457,10.0000,68.0000,10.0000,109.3153,1674.0954,59.6845
1,0.3051,0.5784,0.7182,-0.0037,0.0471,9.0000,68.0162,9.0000,139.0900,1041.5886,188.9640
1,0.5261,0.1085,0.5533,0.3766,0.3872,14.0000,18.0000,14.0000,64.7596,2223.6463,243.4139
1,0.5168,-1.0596,0.5743,0.2200,-0.0071,14.0000,18.0000,14.0000,59.9084,2271.2044,286.6608
1,0.2130,1.1958,1.8756,1.8749,0.7475,11.0000,52.0000,11.0000,327.3373,968.1634,347.0693
1,0.2402,-0.1377,-1.9033,0.9267,0.8926,11.0000,52.0000,11.0000,343.8879,1651.3337,30.4339
1,0.2659,0.2277,0.9057,-0.1966,-0.0743,11.0000,18.0000,11.0000,128.4451,378.9598,195.5555
1,0.0993,-0.3612,0.5102,-1.0093,-0.5137,11.0000,52.0000,11.0000,54.1997,2682.9902,82.2324
1,0.1766,0.4643,0.0793,-1.5481,-0.2372,2.0000,52.0000,2.0000,158.1990,3167.0297,23.8669
1,0.1616,1.8729,-0.1317,-1.6583,2.3225,11.0000,8.0000,11.0000,159.7932,516.8136,422.6910
1,0.4344,-2.5050,-1.8218,0.8521,1.4107,11.0000,69.0000,11.0000,287.2485,518.1615,139.5385
1,0.1849,-0.4698,0.7005,-1.6493,-0.7354,11.0000,27.0000,11.0000,370.6572,377.4823,336.8586
1,0.2230,-2.4779,-1.4570,-0.3149,2.7836,16.0000,8.0000,16.0000,27.1784,1197.2866,773.5627
1,0.3765,-1.2116,-1.5064,0.6979,1.9771,15.6769,52.0000,15.6769,87.8010,2446.7223,1.9984
1,0.2402,4.0076,3.1545,0.8077,3.5558,12.0000,66.0000,12.0000,245.3753,142.0313,35.0709
1,0.1593,0.6603,1.2581,-0.5589,2.1974,12.0000,65.0000,12.0000,154.1250,431.3463,15.7506
1,0.1122,1.5914,-1.9380,0.0698,3.1478,12.0000,66.0000,12.0000,182.8903,281.8575,44.5169
1,0.3573,0.5898,-0.0395,0.9707,1.5184,14.0000,3.0000,14.0000,147.5405,512.7355,71.9514
1,0.0405,-0.6786,3.4907,3.7351,0.0516,14.0000,10.0000,14.0000,279.3686,1308.9118,1113.5345
1,0.0411,-1.7803,0.5919,1.7690,-0.4479,14.0000,53.0000,14.0000,260.6716,1227.9669,1214.1195
1,0.0434,-2.0777,2.1298,2.3791,-0.5433,14.0000,53.0000,14.0000,39.5252,819.8140,1198.4783
1,0.1039,2.9537,1.1845,0.0709,-0.5355,14.1598,11.0000,14.1598,69.6909,1466.8669,748.5170
1,0.0698,0.2430,0.4385,-0.2923,-1.0832,14.0000,10.0000,14.0000,112.9251,598.6870,573.6236
1,0.1619,0.9277,1.7189,1.1631,-0.6226,14.0000,10.0000,14.0000,68.5579,928.3211,157.4645
1,0.1824,0.6466,1.5091,0.7927,-0.4627,14.0000,10.0000,14.0000,3.0965,1100.9763,340.4985
1,0.1420,0.9869,1.3129,0.6102,-0.7575,14.0000,10.0000,14.0000,24.2487,1114.1771,325.2445
1,0.0671,1.5534,-2.1491,1.4777,-0.4921,15.0000,47.0000,15.0000,127.0148,108.2650,108.2650
1,0.0614,-0.0362,-1.9362,2.0449,-0.6399,14.0141,47.0000,14.0141,11.7555,115.5959,147.0459
1,0.0631,-0.0385,-1.9607,1.3089,-0.7099,15.0000,10.0000,15.0000,10.2785,216.9094,217.1200
1,0.0628,-0.0198,-0.3509,1.2757,-1.0149,14.0000,47.0000,14.0000,110.4818,34.9743,105.3209
1,0.0895,3.0917,0.5723,0.9877,-0.6712,15.0000,47.0000,15.0000,29.8107,193.3538,59.6483
1,0.0780,2.8737,-2.0581,0.4661,0.0716,14.0000,3.0000,14.0000,123.1108,338.3164,10.6108
1,0.0904,1.5412,0.4384,-0.2578,-0.6394,14.0000,18.0000,14.0000,42.1538,1093.6016,327.1327
1,0.1996,0.7873,1.5319,1.6056,-0.3897,15.0000,11.0000,15.0000,63.9906,475.6816,995.4019
1,0.0310,-2.5335,0.6645,1.5903,-0.6688,14.0000,53.0000,14.0000,182.9812,881.2832,1547.3139
1,0.0454,2.9230,1.8453,0.6071,0.1254,14.0000,10.0000,14.0000,137.6004,112.6915,1255.2650
1,0.0432,1.9648,2.8421,2.0375,0.3910,14.0000,10.0000,14.0000,37.8113,413.4311,1296.9984
1,0.0429,1.4727,2.7430,2.1388,0.1530,14.0000,10.0000,14.0000,70.8670,431.4485,1331.3277
1,0.0421,-0.6119,3.3983,3.4974,0.1745,14.0000,10.0000,14.0000,15.3629,498.3069,1461.2992
1,0.0430,0.5344,3.3176,3.1491,0.3469,14.0000,10.0000,14.0000,56.0720,453.7909,1392.9989
1,0.0350,0.8631,2.7067,2.8594,-0.6444,15.0000,47.0000,15.0000,1.5896,571.6173,1101.3019
1,0.0443,1.1751,1.3032,0.8557,-0.8775,14.0000,47.0000,14.0000,46.5168,114.9377,796.6127
1,0.0744,-1.5328,0.9428,0.7854,-0.6935,14.0000,51.0000,14.0000,76.1867,1489.5813,165.6238
1,0.0385,-3.8230,0.7280,2.0321,-0.9746,14.0000,53.0000,14.0000,167.3062,1134.8004,1289.5029
1,0.0842,-0.2098,1.1829,0.8248,-0.7647,14.0000,8.0000,14.0000,50.1054,2184.2470,303.3632
1,0.0806,1.0166,-0.1222,1.2297,-0.7954,15.0000,7.0000,15.0000,15.4550,192.5507,128.7423
1,0.1063,3.8216,-1.9522,0.2503,0.2055,14.2403,11.0000,14.2403,144.3193,1052.3860,716.9734
1,0.0416,-1.2651,3.2802,4.0178,-0.6048,14.0000,10.0000,14.0000,60.1367,505.8375,1374.0255
1,0.0357,3.8969,1.0901,-0.4140,-0.6479,15.0000,35.0000,15.0000,31.9579,724.8985,1092.5906
1,0.0425,3.1194,1.6457,1.1851,-0.6926,15.0000,47.0000,15.0000,20.5048,636.0951,1043.0566
1,0.0328,-0.3817,2.5445,1.3143,4.4715,14.0000,7.0000,14.0000,153.4099,418.0202,16968.2059
1,0.0310,-0.1803,2.6084,1.1799,4.5629,14.0000,7.0000,14.0000,150.7219,435.0114,16986.1299
1,0.0311,-2.1361,2.4595,1.7521,4.6134,14.0000,7.0000,14.0000,87.5088,416.0245,17059.7594
1,0.0319,-1.4865,3.1040,1.7904,4.4838,14.0000,7.0000,14.0000,143.4104,357.4328,16966.2404
1,0.0276,3.0187,0.6193,-0.9743,5.3017,14.0000,7.0000,14.0000,102.5533,470.1654,16944.9438
1,0.0291,-0.9317,2.6651,1.5964,4.8136,14.0000,7.0000,14.0000,130.7229,454.1694,17040.2844
1,0.0345,1.9644,3.7208,2.7921,2.7252,14.0000,11.0000,14.0000,97.6295,4734.3974,11177.6408
1,0.0380,1.9101,1.0172,-1.2795,1.6489,14.0000,11.0000,14.0000,103.7277,4674.8432,11104.1160
1,0.0319,1.2828,3.1019,1.6489,2.7396,14.0000,11.0000,14.0000,67.3975,3626.0320,10262.9525
1,0.0368,-1.8466,2.6612,3.1989,1.4720,14.0000,25.5688,14.0000,34.3602,3273.1940,9624.7240
1,0.0369,-0.1509,1.7336,0.7370,0.9190,14.0000,69.0000,14.0000,130.1132,2930.8077,9422.4808
1,0.0570,1.1636,2.4745,1.3672,1.2662,14.0000,68.0000,14.0000,124.3143,3600.0722,8198.3881
1,0.0491,1.2804,-1.6718,0.0737,1.4308,14.0000,44.0000,14.0000,85.4293,3364.7775,8357.7000
1,0.0471,3.6044,0.9872,-1.3718,1.2698,14.0000,68.3070,14.0000,3.8753,3477.3549,8350.5302
1,0.0413,-1.1833,-1.2305,0.9748,1.2344,14.0000,42.3870,14.0000,2.2402,3242.1371,8534.9518
1,0.0465,0.8819,-2.0053,0.7228,1.5186,14.0000,35.0000,14.0000,39.8661,3160.7155,8542.0956
1,0.0478,-2.6745,0.7902,1.3917,0.3312,14.0000,44.0000,14.0000,17.9312,3206.6316,8413.5205
1,0.0411,0.8975,-1.9424,0.4351,1.0526,14.0000,35.0000,14.0000,36.6036,3071.5562,8423.7200
1,0.0449,-2.6193,-0.9670,1.7841,-0.4122,14.0000,38.0000,14.0000,17.1391,2059.2087,7471.7629
1,0.0452,0.4572,-2.0228,1.4924,0.5829,15.0000,35.0000,15.0000,78.8692,1608.5217,7498.7771
1,0.0468,-3.0423,-1.7275,4.6101,-0.0682,15.0000,38.0000,15.0000,49.5021,1690.2207,7544.2649
1,0.0549,1.3585,0.3033,1.2771,0.3523,14.0000,35.0000,14.0000,113.1448,931.9984,6781.4763
1,0.0962,7.2921,-0.8221,-0.5891,1.8388,14.0000,35.0000,14.0000,114.3336,109.8447,7211.5797
1,0.1273,1.6224,0.3113,0.4911,-0.5626,14.0000,35.0000,14.0000,239.8042,73.3768,6782.1502
1,0.0723,1.2659,-1.9893,0.7843,0.3950,14.0000,35.0000,14.0000,205.3498,272.8639,6426.1979
1,0.0438,1.1601,-1.2538,1.6978,0.1095,14.0000,38.0000,14.0000,105.2565,1408.3740,5537.8895
1,0.0474,-0.6309,-1.9679,1.8884,0.0859,14.0000,35.0000,14.0000,179.7236,1246.9990,5257.8883
1,0.0411,2.3089,-1.9242,1.5002,0.4118,14.0000,35.0000,14.0000,144.8787,786.5601,5827.4771
1,0.0397,2.4798,0.9985,0.0343,-0.0601,14.0000,35.0000,14.0000,170.6956,305.4971,4763.1275
1,0.0324,0.0807,1.4822,1.4323,-0.1005,14.0000,35.0000,14.0000,202.7385,320.8390,4873.6247
1,0.0356,1.4882,0.9297,1.4424,-0.1168,14.0000,35.0000,14.0000,68.5977,61.9267,4926.3329
1,0.0387,1.3772,1.7172,1.8172,0.2324,14.0000,35.0000,14.0000,106.6128,68.3105,5050.5906
1,0.0422,0.7141,-0.3057,0.7835,-0.4177,14.0000,38.0000,14.0000,61.2603,466.9725,5916.8073
1,0.0426,1.8815,1.7229,1.7387,-0.2335,14.0000,35.0000,14.0000,101.8097,358.8794,5373.3206
1,0.0420,1.1077,2.7603,2.8595,0.2278,14.0000,35.0000,14.0000,155.9078,234.6352,5386.9118
1,0.0383,1.1961,1.6918,1.1400,0.4764,14.0000,38.0000,14.0000,74.1764,788.7328,3885.9921
1,0.0387,0.2932,-1.4977,0.6653,-0.1238,14.0000,38.0000,14.0000,61.2973,1665.4520,3245.8290
1,0.0421,-2.1309,0.6366,0.1397,-0.4785,14.0000,38.0000,14.0000,25.5484,1667.7823,2440.3296
1,0.0374,0.7730,0.9399,0.8029,-0.9236,15.0000,35.0000,15.0000,116.5468,470.9434,3658.9533
1,0.0483,0.6192,0.8338,2.0928,-0.5719,15.0000,35.0000,15.0000,297.0717,97.5780,3434.9101
1,0.0460,0.8024,0.8195,2.3963,-0.6099,15.0000,35.0000,15.0000,371.6271,158.0128,3476.8307
1,0.0463,1.2869,0.2302,1.7802,-0.2121,15.0000,35.0000,15.0000,212.9118,50.8739,3400.2718
1,0.0428,0.6219,-1.1171,0.2199,0.0778,14.0000,38.0000,14.0000,67.2271,1248.4857,2215.9197
1,0.0418,0.5929,-1.9803,1.0405,0.3550,14.0000,35.0000,14.0000,104.6416,1086.6083,2206.8645
1,0.0540,2.2021,-1.2283,1.2861,0.0669,15.0000,35.0000,15.0000,286.5801,1853.3937,2444.6899
1,0.0515,0.8963,1.8237,1.5718,-0.1107,14.0000,35.0000,14.0000,64.1610,1586.8555,2328.5571
1,0.0507,1.6566,-2.1608,2.0074,-0.3221,15.0000,35.0000,15.0000,791.1932,1519.4115,3166.0446
1,0.0543,0.5749,1.1115,0.6285,-0.8211,15.0000,38.0000,15.0000,837.4211,1764.3372,3036.6324
1,0.0520,2.9610,1.7469,0.6788,-0.1174,15.0000,38.0000,15.0000,642.0107,1891.3438,2749.6238
1,0.0529,-0.6912,-2.0236,1.4473,-0.7774,15.0000,38.0000,15.0000,814.6555,1864.2612,3198.5262
1,0.0547,0.4088,-0.1672,0.8234,0.2919,14.0000,66.0000,14.0000,196.6334,3327.0909,1049.3824
1,0.0359,-0.2799,1.0743,0.4745,0.0344,14.0000,38.0000,14.0000,51.6915,3224.5314,6343.9273
1,0.1158,0.3298,0.2887,0.1535,-0.1571,15.0000,8.0000,15.0000,114.1192,2090.3415,1444.5778
1,0.1389,0.4214,2.8098,2.0952,0.8666,15.0000,8.0000,15.0000,98.6478,2887.9840,849.3840
1,0.1551,1.2934,2.0591,0.8077,0.9418,15.0000,8.0000,15.0000,88.1756,2367.6367,1903.0737
1,0.0318,2.3455,-1.1024,0.4886,1.9005,14.0000,7.0000,14.0000,39.8716,2520.5302,10844.2056
1,0.2062,-0.1378,-0.6428,0.6325,2.4550,14.0000,7.0000,14.0000,103.7789,2277.5441,14592.2981
1,0.1937,1.5071,0.9146,-0.3361,-0.4090,15.0000,48.0000,15.0000,153.1619,2786.6585,115.6221
1,0.1843,0.8220,1.7988,1.3171,-0.1569,15.0000,48.0000,15.0000,97.9907,2937.0525,94.8837
1,0.1761,1.1316,0.3032,2.1600,0.7125,15.0000,35.0000,15.0000,119.8000,2994.9107,267.6554
1,0.1607,0.9498,0.5550,2.1517,0.4630,15.0000,35.0000,15.0000,114.0436,2952.1683,242.9592
1,0.2025,2.7182,-0.7303,-0.6430,0.1623,15.0000,35.0000,15.0000,158.7758,2747.4178,146.6870
1,0.1361,5.0704,0.1918,0.4183,1.0652,15.0000,35.9606,15.0000,104.1693,3275.2125,389.6847
1,0.0530,-1.7725,1.0020,1.3180,0.0468,14.0000,48.0000,14.0000,16.8250,1093.1813,820.0448
1,0.0903,1.0381,1.2069,0.4057,-0.7588,14.0000,48.0000,14.0000,49.2623,2001.1923,1353.1538
1,0.0721,2.3276,1.7285,2.3264,0.2365,14.0000,48.0000,14.0000,39.6741,2151.6769,1094.5577
1,0.0582,1.7696,1.8732,0.7656,0.3315,15.0000,8.0000,15.0000,25.7518,2839.1631,597.0455
1,0.0666,0.1780,2.8788,2.5280,0.4160,15.0000,8.0000,15.0000,17.9382,2582.7520,834.3977
1,0.0725,1.3706,1.7873,0.8387,-0.0004,15.0000,8.0000,15.0000,50.6841,2525.2465,1025.8894
1,0.0638,-0.0122,1.4197,0.9233,-0.3777,15.0000,8.0000,15.0000,25.6405,2638.8664,945.7755
1,0.0819,1.5033,1.9845,1.1679,-0.0671,15.0000,8.0000,15.0000,34.9026,2466.4261,1081.8345
1,0.1066,-0.1533,-0.7842,0.2612,-0.7266,15.0000,68.0000,15.0000,0.8404,2163.4724,273.0452
1,0.1035,0.5501,-1.5508,0.2178,-0.2216,15.0000,68.0000,15.0000,77.8029,2171.9165,377.4112
1,0.0879,0.2357,-1.4881,-0.0035,-0.5958,15.0000,68.0000,15.0000,52.4147,416.2029,182.7017
1,0.0894,0.7010,-1.9051,0.4940,-0.4089,15.0000,8.0000,15.0000,190.6929,2012.2869,881.7503
1,0.1400,0.2099,-1.2999,0.6136,0.1362,15.0000,11.0000,15.0000,83.6815,952.0657,721.6671
1,0.1221,0.9042,-0.9853,-0.4077,0.3931,15.0000,18.0000,15.0000,32.0393,1439.9214,343.9493
1,0.1029,-0.4618,0.8085,-0.4134,-0.0096,14.0000,18.0000,14.0000,111.5857,1087.9837,2964.4091
1,0.0659,-3.4411,1.6793,2.7275,-0.9930,14.0000,18.0000,14.0000,2.4792,543.7815,1715.3319
1,0.0474,1.3031,1.5264,1.0398,-0.3951,14.0000,18.0000,14.0000,44.4623,665.7370,1872.2232
1,0.0508,-0.8953,0.9366,0.8047,-0.1763,14.0000,18.0000,14.0000,95.1893,187.1898,1666.2379
1,0.0418,1.1228,1.6314,0.8036,0.2811,14.0000,18.0000,14.0000,54.3001,1680.0890,3550.1879
1,0.1612,2.8597,-0.3631,1.3060,0.6095,15.0000,35.0000,15.0000,158.4243,3169.7261,310.8616
1,0.0682,-2.0980,1.5205,1.9785,-0.4163,14.0000,18.0000,14.0000,27.7257,450.6416,868.1062
1,0.1702,0.1002,1.9304,1.3051,0.5031,14.0000,18.0000,14.0000,33.2357,891.0888,372.3991
1,0.0988,0.0731,2.1358,1.7416,-0.2339,14.0000,8.0000,14.0000,70.8804,2044.0148,76.4036
1,0.0716,-0.2230,-1.5467,0.2532,-0.9881,14.0000,51.0000,14.0000,207.0652,1959.2189,80.2532
1,0.0666,1.8673,-1.7553,0.0377,-0.5255,14.0000,51.0000,14.0000,258.0914,1810.9734,51.6299
1,0.1918,2.1399,1.9238,1.4170,-0.0698,14.0000,10.0000,14.0000,67.9949,4620.1907,107.3909
1,0.0547,0.1894,1.1313,1.4280,-0.4224,14.0000,8.0000,14.0000,42.4766,1714.9613,772.7962
1,0.0731,0.8193,1.5824,1.2909,-0.3001,14.0000,8.0000,14.0000,93.0522,1494.0624,620.5400
1,0.0482,1.3316,0.6424,0.4692,0.1018,14.0000,8.0000,14.0000,52.1653,1558.3619,849.0042
1,0.0468,0.6074,1.6162,1.3597,0.3237,14.0000,8.0000,14.0000,36.5037,1537.0308,896.9103
1,0.0569,1.5430,1.5098,0.7558,-0.4560,14.0000,51.0000,14.0000,61.9504,1273.0204,1307.6266
1,0.1503,-2.0571,1.1053,1.9052,-0.4517,14.0000,51.0000,14.0000,39.5552,2461.1519,1480.4889
1,0.0523,2.5910,1.0944,-0.2824,0.2680,14.0000,65.2387,14.0000,38.2866,1176.0326,771.0779
1,0.4885,2.4220,-1.9408,-0.6573,3.0792,14.0000,63.0000,14.0000,182.2677,2600.3510,16.2222
1,0.0788,2.1084,0.7891,0.8450,1.2246,14.0000,6.0000,14.0000,151.8436,1471.8281,52.1033
1,0.0694,0.0297,0.5213,0.4227,-1.7125,12.0000,38.0000,12.0000,212.9020,2323.3448,226.9830
1,0.0731,-1.6041,0.1234,0.1629,-0.8566,12.0000,8.0000,12.0000,37.5873,1042.9012,58.3478
